SAL_CODE,african,coloured,indian,white,other
7980131,264,0,0,0,0
7980262,300,15,0,9,0
7980692,399,0,0,0,0
7980901,429,0,0,0,0
7981094,456,0,0,0,0
7981306,483,0,0,0,0
7981379,495,0,0,0,0
7981481,510,0,0,0,0
7982324,594,9,0,3,0
7982491,624,0,0,0,0
7982585,627,6,0,3,0
7982780,642,3,0,6,6
7982816,657,0,3,0,0
7983059,690,0,0,0,0
7983179,708,0,0,0,0
7983482,753,0,0,0,0
7983508,753,0,0,6,0
7983706,789,0,0,0,3
7983963,831,0,3,0,6
7984067,849,6,3,3,0
7984127,861,0,0,0,6
7984174,879,0,0,0,0
7984316,912,0,0,0,0
7984378,927,0,0,0,0
7984400,933,0,0,0,0
7984627,978,12,0,0,0
7984950,1116,0,0,0,0
7985039,1158,0,0,0,0
7985282,1296,3,0,3,3
7985307,1317,0,0,0,0
7985477,1452,0,0,0,0
7985675,1749,3,0,0,9
7983626,777,3,0,0,0
7984480,954,0,0,0,0
7984513,960,0,0,0,0
7984744,1035,0,0,0,0
7985212,1245,0,3,0,3
7985260,1281,6,0,0,0
7980181,309,0,0,0,0
7980195,309,0,0,0,3
7980326,333,0,0,0,3
7980394,345,0,0,0,0
7980804,414,0,0,0,0
7980856,423,0,0,3,0
7981210,465,0,0,3,3
7981319,486,0,3,0,0
7981472,507,0,0,0,0
7981861,552,0,0,0,0
7983532,765,0,0,0,0
7983712,792,0,0,0,0
7983880,816,6,0,0,0
7984050,855,3,0,0,0
7984061,855,3,3,0,0
7984248,894,0,0,0,0
7984349,915,6,0,0,0
7984427,936,3,0,3,0
7984571,978,0,0,0,0
7984594,981,0,3,0,0
7984637,996,0,0,0,0
7984664,1008,0,0,0,0
7984733,1026,3,0,3,0
7984760,1038,0,0,0,0
7984835,1068,0,0,3,0
7980004,12,0,0,0,0
7983579,756,6,0,0,12
7984271,900,3,0,0,0
7984343,921,0,0,0,0
7984618,990,0,0,0,0
7984737,1014,0,3,0,12
7984811,1059,0,0,0,3
7984915,1098,0,0,0,6
7984920,1083,9,0,0,15
7984936,1110,3,0,0,0
7984980,1131,6,0,3,0
7985382,1365,6,0,0,0
7985498,1473,0,0,3,9
7983800,807,0,0,0,3
7984318,909,3,0,0,0
7984800,1059,0,0,0,0
7984971,1122,9,3,0,0
7985228,1254,6,0,0,0
7985264,1287,0,0,0,0
7985292,1293,0,15,0,3
7985296,1302,9,0,0,0
7985385,1362,0,6,0,3
7985395,1383,0,0,0,3
7985602,1614,0,0,0,0
7985634,1662,3,3,0,0
7982219,597,0,0,0,0
7983173,693,6,0,6,0
7983376,738,3,0,0,0
7983559,768,0,0,0,0
7983581,771,0,0,0,0
7984041,846,6,0,0,0
7984076,861,0,0,0,0
7984232,891,0,0,0,0
7984242,891,0,3,0,0
7984368,915,0,3,0,6
7984369,900,0,3,0,21
7984490,954,0,0,0,0
7984697,1020,0,0,0,0
7984735,1026,6,0,0,0
7984889,1092,0,0,3,0
7984908,1095,0,0,3,3
7984972,1122,0,0,3,9
7985019,1143,3,6,0,0
7985084,1179,0,0,0,0
7985237,1269,0,0,0,0
7985504,1467,3,3,3,15
7985564,1557,3,3,0,0
7985585,1587,0,0,0,0
7981158,465,0,0,0,0
7982985,681,0,0,0,0
7983375,735,3,0,0,0
7983917,813,0,6,0,9
7984116,861,0,3,0,6
7984245,894,0,0,0,0
7984348,906,0,3,0,9
7984401,933,0,0,0,0
7984456,948,0,0,0,0
7984507,945,9,0,0,6
7984584,981,0,3,0,0
7984631,993,0,0,0,0
7984646,996,6,0,0,0
7984649,990,3,6,0,0
7984667,1011,0,0,0,0
7984675,1005,0,3,0,6
7984727,1029,0,0,0,3
7984791,1029,9,6,0,12
7984836,1068,3,0,0,0
7984846,1074,0,0,0,3
7984893,1095,0,0,0,0
7984911,1101,0,3,0,0
7984999,1137,6,0,0,0
7985004,1137,0,3,0,0
7985007,1146,0,0,0,0
7985034,1158,3,0,0,0
7985050,1161,3,0,0,0
7985082,1158,6,0,0,15
7985092,1173,0,3,3,6
7985119,1200,0,0,0,0
7985134,1206,0,0,0,6
7985213,1248,0,0,3,0
7985266,1287,3,0,0,0
7985322,1329,3,0,0,0
7985335,1341,0,0,0,0
7985350,1347,3,0,0,0
7985356,1353,0,0,0,0
7985376,1365,0,3,0,0
7985426,1410,3,0,0,0
7985446,1416,0,0,0,3
7985459,1428,0,0,0,0
7983528,756,3,0,0,3
7983799,810,0,0,0,0
7980688,399,0,0,0,0
7982230,597,0,0,0,0
7984080,858,0,0,0,3
7981272,480,0,0,0,0
7981581,522,0,0,0,0
7982073,576,3,0,0,0
7982076,579,0,0,0,0
7982380,609,3,0,0,0
7982428,615,0,0,0,0
7982657,645,0,0,0,0
7983194,705,6,3,3,0
7983281,720,0,0,0,3
7983495,756,0,0,0,0
7983511,759,0,0,0,0
7983596,771,0,0,0,0
7983631,762,9,6,0,3
7983918,822,0,6,3,0
7983926,831,3,0,0,0
7984062,855,0,0,0,3
7984082,855,6,0,3,0
7982759,654,0,0,0,0
7983104,696,0,0,0,0
7983164,708,0,0,0,0
7983390,738,0,0,0,0
7983816,810,3,0,0,0
7984323,915,0,0,0,0
7981310,486,3,0,0,0
7981357,486,6,3,0,0
7981460,501,6,0,0,0
7981628,522,3,0,0,0
7981926,558,0,0,0,0
7982511,624,0,0,0,0
7983008,684,0,0,0,0
7983055,684,3,3,0,0
7983161,693,15,0,0,0
7983206,705,0,0,0,6
7983451,750,0,0,0,0
7983464,744,3,0,3,3
7983694,780,3,3,0,6
7983802,807,3,0,0,0
7983804,810,0,0,0,0
7984165,873,3,3,3,0
7984171,879,0,0,0,0
7984450,945,0,0,3,0
7984623,981,12,0,0,0
7984681,1011,0,3,0,0
7980112,54,186,3,0,0
7980503,363,0,0,0,3
7981758,540,0,0,0,0
7981896,555,3,0,3,0
7983246,711,0,0,6,0
7983272,720,0,0,0,0
7983356,735,0,0,0,0
7983647,780,0,3,0,0
7983768,801,0,0,0,0
7984163,879,0,0,0,0
7984178,879,3,0,0,0
7984266,897,0,3,0,3
7984345,918,3,0,0,0
7984431,939,0,3,0,0
7984510,960,0,0,0,0
7984548,969,0,0,0,3
7984774,1041,3,0,3,3
7984788,1050,3,0,0,0
7984818,1068,0,0,0,0
7984851,1074,0,3,0,0
7984854,1071,6,0,0,3
7984937,1104,3,0,3,3
7984970,1125,0,0,0,6
7984993,1137,0,0,0,3
7985038,1155,0,9,0,0
7985065,1173,0,0,0,0
7985073,1155,3,0,0,15
7985077,1164,0,12,0,0
7985127,1206,0,0,0,0
7985146,1182,12,0,0,24
7985168,1230,0,0,0,0
7985192,1233,9,0,0,6
7985219,1254,0,0,0,3
7985429,1410,0,3,0,0
7985431,1401,0,0,0,12
7985476,1440,9,6,0,0
7983759,795,0,0,3,0
7983845,810,0,0,0,6
7984149,870,0,0,3,0
7984197,882,0,0,0,0
7984222,888,0,3,0,0
7984650,1002,0,0,0,0
7984663,1002,0,3,0,0
7984702,1017,0,0,6,0
7984715,1011,3,0,0,12
7984746,1035,0,0,0,0
7984768,1038,0,0,0,6
7984769,1044,0,0,0,3
7984802,1062,0,0,3,0
7984817,1059,9,0,0,0
7984821,1065,0,3,0,0
7984847,1074,0,0,0,0
7984848,1080,0,0,0,0
7984884,1086,0,0,0,0
7984888,1095,0,0,0,0
7984919,1098,3,6,0,0
7984959,1119,3,0,0,0
7984996,1137,6,0,0,0
7985000,1137,9,0,0,0
7985001,1143,0,0,0,0
7985015,1143,6,0,3,0
7985071,1170,0,0,3,3
7985081,1179,0,0,0,0
7985107,1194,0,0,0,0
7985133,1209,0,0,0,3
7985202,1245,0,0,0,3
7985253,1278,0,0,0,6
7985285,1308,0,0,0,0
7985319,1326,0,3,0,0
7985342,1344,0,3,0,0
7985512,1167,15,126,189,9
7980127,258,0,0,0,0
7980152,300,0,0,0,0
7983867,822,0,0,0,0
7983934,828,3,3,0,0
7984094,858,9,0,0,0
7984105,864,6,0,0,0
7984280,903,0,0,0,0
7984467,948,3,0,0,0
7984475,951,3,0,0,0
7984719,1023,0,0,0,3
7984765,1038,3,0,0,3
7984858,1077,0,0,0,6
7984923,1107,3,0,0,0
7984947,1110,9,0,0,0
7984985,1134,3,6,0,0
7985032,1146,3,0,0,12
7982612,636,0,0,0,0
7983377,735,0,0,0,0
7983755,798,3,0,0,0
7984319,909,3,0,0,0
7984336,918,0,0,0,0
7984346,918,0,0,0,0
7984419,933,3,0,0,0
7984460,948,0,3,0,0
7984567,966,9,0,0,0
7984752,1035,3,3,0,0
7984793,1053,0,3,0,0
7984942,1113,6,0,0,0
7985162,1224,0,0,0,0
7985258,1287,0,0,0,0
7985284,1296,0,3,3,3
7983261,723,0,0,0,0
7983806,810,0,0,0,0
7983891,825,0,0,0,0
7983938,834,0,0,0,0
7983969,840,0,0,0,0
7984028,837,9,0,0,3
7984230,894,0,0,0,0
7984341,912,6,3,0,0
7984385,930,0,0,0,0
7984495,954,6,0,0,0
7984525,954,9,0,0,0
7984684,1017,0,0,0,0
7984834,1068,0,6,0,0
7984867,1077,3,0,3,3
7984907,1101,0,0,0,0
7984913,1086,6,0,0,15
7981026,444,0,0,0,0
7981486,507,3,0,0,0
7981624,525,3,0,0,0
7981771,540,0,0,0,3
7981799,543,0,0,0,0
7981817,549,0,0,0,0
7982306,603,0,0,0,0
7982329,606,0,0,0,0
7982442,615,3,3,0,0
7982512,624,0,0,0,0
7982630,633,0,0,0,6
7982672,642,0,0,3,0
7982689,645,0,0,3,0
7982923,675,0,0,0,0
7983050,687,0,3,0,0
7983061,690,3,0,0,0
7983099,696,0,0,0,0
7983196,699,0,3,3,9
7983220,714,0,0,0,0
7983339,729,0,0,3,0
7983363,729,0,3,0,0
7983404,735,0,3,0,3
7983533,762,0,0,0,0
7983560,768,0,0,0,0
7983717,795,0,0,0,0
7983730,798,0,0,0,0
7983756,804,0,0,0,0
7983916,828,3,0,0,0
7983976,837,3,3,0,0
7984038,843,12,0,0,0
7984098,867,0,0,0,0
7984144,876,0,0,0,0
7984145,876,0,0,0,0
7984170,879,0,0,0,0
7984183,873,0,3,0,6
7984195,885,0,0,0,0
7984257,888,6,0,0,0
7984283,891,3,0,0,12
7984543,948,0,3,3,18
7984549,972,0,0,0,0
7984612,987,3,0,0,0
7984616,975,6,3,6,0
7984665,1002,6,0,0,0
7984701,996,9,3,12,0
7984790,1056,0,0,0,0
7984837,1071,3,0,0,0
7984903,1098,0,0,3,0
7985052,1161,0,3,0,0
7985080,1122,30,6,18,0
7985108,1191,0,0,0,0
7985115,1194,0,0,3,0
7985147,1212,0,6,0,0
7985226,1257,0,0,0,0
7985396,1386,0,0,0,0
7980012,18,0,0,0,0
7982461,621,0,0,0,3
7982777,654,0,0,0,0
7983742,798,0,0,0,0
7983807,810,0,0,0,0
7983873,804,18,0,0,0
7983965,837,3,0,3,0
7983997,831,0,0,15,0
7984321,903,3,0,6,0
7984415,933,0,0,3,0
7984503,957,0,0,0,0
7984561,969,9,0,0,0
7984576,978,0,0,3,0
7984610,984,0,0,0,0
7984678,1002,0,0,0,12
7984691,1011,0,0,0,6
7984749,1035,0,3,0,0
7982921,672,0,0,0,0
7985297,1314,0,0,0,0
7985383,1368,6,0,0,0
7980488,366,0,0,0,0
7982080,579,0,0,0,0
7982555,627,0,0,0,0
7982629,639,0,0,0,0
7983090,693,0,3,0,0
7983231,714,0,0,0,0
7983544,711,0,9,45,3
7983883,804,9,9,0,0
7983905,822,3,3,3,0
7983998,804,0,0,42,0
7984039,849,3,0,0,3
7984051,852,0,0,0,0
7984091,861,0,3,0,3
7984231,888,0,3,3,0
7984252,891,0,0,0,3
7984364,918,0,0,0,6
7984496,957,0,0,0,0
7984661,1002,0,3,0,0
7984673,1008,3,3,3,0
7984845,1056,9,9,0,6
7985057,1155,9,3,0,3
7981941,555,0,0,6,0
7982251,600,0,0,0,0
7982579,633,0,0,0,0
7982653,639,0,0,0,0
7983673,789,0,0,0,0
7984393,927,3,0,0,3
7984440,939,0,3,0,0
7984538,951,3,0,3,12
7984587,984,0,0,0,0
7984672,1008,0,3,3,0
7984694,1011,3,0,3,0
7984704,1011,3,0,0,6
7984801,1059,0,0,0,3
7985163,1224,0,0,0,0
7985294,1302,3,6,3,0
7985347,1323,24,3,3,0
7985647,1683,3,3,0,0
7980157,300,0,3,0,0
7980739,393,0,0,0,12
7983705,771,18,3,3,0
7982564,606,21,0,0,0
7984761,1038,3,0,0,0
7985417,1359,36,3,0,0
7985422,1398,3,0,0,3
7984277,894,3,0,0,3
7984429,936,0,3,0,0
7985106,1191,0,0,0,0
7985116,1197,0,0,0,0
7985333,1338,0,0,0,0
7985495,1479,3,0,0,0
7984891,1089,6,0,0,0
7985075,1170,0,3,3,6
7985207,1242,6,0,0,3
7985248,1269,0,6,0,0
7985259,1272,12,0,0,0
7985288,1305,3,0,0,0
7982231,597,0,0,0,0
7982481,618,0,0,0,6
7982799,660,0,0,0,0
7983323,726,0,0,3,0
7983674,786,0,0,0,0
7985150,1218,0,0,0,0
7985169,1221,9,0,0,0
7985355,1347,0,0,0,3
7985470,1440,0,0,0,3
7982186,588,3,0,0,0
7982441,618,3,0,0,0
7982513,627,0,0,3,0
7983695,792,0,0,0,0
7985378,1365,6,0,0,0
7983734,795,0,0,3,0
7984485,951,0,0,3,0
7984720,1026,3,3,0,0
7984931,1113,0,0,0,0
7985217,1248,3,3,0,0
7985494,1479,0,0,0,0
7982711,648,0,0,0,0
7983310,726,0,0,0,0
7984201,804,75,0,0,9
7985122,1206,0,0,0,0
7985230,1263,0,0,0,0
7985388,1377,0,0,0,0
7985414,1398,0,0,3,0
7985673,1701,54,0,0,3
7981686,534,0,0,0,0
7982165,582,6,0,0,0
7983509,759,0,0,0,0
7983836,813,0,0,0,0
7983961,840,0,0,0,0
7984090,861,0,0,0,3
7984192,882,3,0,0,0
7981458,501,6,0,0,0
7981197,423,3,3,39,6
7982497,624,0,3,0,0
7982958,675,0,0,0,0
7983763,801,0,0,0,0
7984209,888,0,3,0,0
7984670,1002,9,0,0,0
7984757,1038,3,0,0,0
7984925,1077,0,0,0,30
7984949,1119,0,0,0,0
7984951,1119,3,0,0,0
7980022,30,0,0,0,0
7980020,27,0,0,0,0
7980390,339,3,3,0,0
7980396,348,0,0,0,0
7980433,348,3,0,0,6
7980498,366,0,0,0,0
7980577,375,0,6,0,0
7980749,408,0,0,0,0
7980798,408,6,0,0,0
7980810,411,3,0,0,0
7980835,417,3,0,0,0
7980914,426,0,3,0,0
7981057,450,0,0,0,0
7981064,447,0,0,0,0
7981164,456,0,9,0,0
7981189,468,0,0,0,0
7981201,471,0,0,0,0
7981203,462,0,0,0,12
7981218,474,0,0,0,0
7981317,486,0,0,0,0
7981318,486,0,0,0,0
7981409,498,0,0,0,0
7981446,498,0,3,3,0
7981497,510,0,0,0,0
7981507,510,0,0,0,0
7981600,519,3,0,0,0
7981627,525,0,0,0,0
7981674,516,0,3,9,0
7981679,531,0,0,0,0
7981687,534,0,0,0,0
7981762,537,6,0,0,0
7981773,537,6,0,0,0
7981801,534,12,0,0,0
7981818,546,0,0,0,0
7981846,549,3,0,0,0
7981869,552,0,0,0,0
7981882,546,3,0,0,6
7981898,549,3,0,0,6
7981917,549,6,3,0,0
7981940,561,0,3,0,0
7981942,555,0,0,0,6
7981949,552,12,0,0,0
7981950,558,6,0,0,0
7981971,561,3,0,0,0
7981987,567,3,0,0,0
7982027,561,12,0,0,0
7982028,564,0,0,0,9
7982129,585,0,0,0,0
7982184,588,0,0,3,0
7982187,588,0,3,0,0
7982189,585,3,6,0,0
7982246,597,0,0,0,0
7982263,597,0,0,3,0
7982270,591,9,0,0,0
7982273,600,0,0,0,0
7982290,600,3,0,0,0
7982348,603,6,3,0,0
7982429,606,6,3,0,0
7982438,612,6,0,0,0
7982466,618,0,0,0,6
7982473,621,3,0,0,0
7982474,624,0,0,0,0
7982505,615,0,0,6,6
7982541,597,24,9,3,0
7982574,627,9,0,0,0
7982671,642,3,0,0,0
7982737,651,0,0,0,0
7982782,657,0,0,0,0
7982838,654,0,6,3,0
7982884,666,3,0,0,6
7982905,660,6,9,0,0
7982968,669,6,0,0,0
7983030,681,0,6,0,0
7983113,702,0,0,0,0
7983119,696,0,0,0,6
7983126,696,0,0,0,6
7983153,693,9,0,0,3
7983192,690,15,3,0,0
7983227,714,0,0,0,0
7983242,717,0,0,3,0
7983251,720,0,0,0,0
7983254,720,3,0,0,0
7983304,723,0,0,0,0
7983342,723,9,0,0,0
7983344,720,3,3,0,6
7983405,729,0,0,0,9
7983463,747,3,0,0,0
7983465,753,3,0,0,0
7983512,756,6,0,0,0
7983557,735,0,0,0,33
7983567,768,0,0,0,0
7983568,759,9,0,0,3
7983604,765,3,3,0,0
7983624,780,0,0,3,0
7983660,780,3,0,0,3
7983701,792,0,0,0,0
7983784,789,0,0,6,12
7983809,813,0,0,0,0
7983815,813,0,0,0,0
7983824,816,0,0,0,0
7983842,813,3,0,0,0
7983872,693,114,9,3,3
7983881,816,6,0,0,0
7983897,825,0,0,0,0
7983914,831,0,0,0,0
7983941,837,3,0,0,0
7983992,837,3,6,0,0
7984085,846,15,3,0,0
7984110,855,6,0,6,0
7984125,855,9,0,0,6
7984138,867,6,0,0,0
7984219,855,9,0,24,0
7984337,918,0,3,0,0
7984377,924,3,0,0,0
7984391,918,6,0,0,9
7984428,939,0,0,0,0
7984492,951,0,3,0,0
7984499,957,3,0,0,0
7984553,966,0,3,3,3
7980563,378,0,0,0,0
7982018,570,0,0,0,0
7982785,654,3,0,0,0
7983312,720,3,0,0,3
7983573,765,3,0,0,0
7983696,789,0,0,0,0
7983886,825,0,0,0,0
7984335,921,0,0,0,0
7984491,951,0,0,3,0
7984620,990,0,0,0,0
7984879,1089,3,0,0,0
7980629,387,0,0,0,0
7980759,408,0,0,0,0
7980889,426,0,0,0,0
7981180,468,0,0,0,0
7981254,477,0,0,3,0
7981461,504,3,0,0,0
7981625,528,0,0,0,0
7981689,534,0,0,0,0
7981705,534,0,3,0,0
7981965,561,3,0,0,0
7981994,570,0,0,0,0
7982105,582,0,0,0,0
7982137,582,0,0,0,0
7982212,591,3,0,0,0
7982218,594,0,0,0,0
7982220,594,0,0,0,0
7982295,600,6,0,0,0
7982462,621,0,0,0,0
7982687,642,0,0,3,0
7982712,648,0,0,0,0
7982735,651,0,0,0,0
7982736,651,0,0,0,0
7982832,663,0,0,0,0
7982916,672,0,0,0,0
7980950,435,0,0,0,0
7981219,474,0,0,0,0
7982920,669,0,3,0,0
7983221,711,3,0,0,0
7983505,756,3,0,0,0
7983931,837,0,0,0,0
7984071,855,3,0,0,0
7984129,873,0,0,0,0
7984489,954,0,0,0,0
7981168,468,0,0,0,0
7981525,510,0,3,0,0
7981881,555,0,0,0,0
7982365,612,0,0,0,0
7982525,615,3,6,0,0
7982639,642,0,0,0,0
7983023,684,0,0,0,0
7983132,702,0,0,3,0
7983264,714,0,0,3,0
7983365,735,0,0,0,0
7983623,780,0,0,0,0
7984006,840,6,0,3,0
7984034,849,0,3,0,0
7984106,861,0,3,0,0
7984342,888,3,0,0,30
7984376,921,0,0,3,3
7984497,957,0,0,0,3
7984619,981,3,0,9,0
7984639,978,9,12,0,0
7984754,1038,0,0,3,0
7984755,1038,0,3,0,0
7984756,1038,0,0,0,0
7984792,1047,3,3,3,3
7984839,1068,3,0,0,3
7984998,1134,0,0,3,6
7985061,1164,6,3,0,0
7985083,1173,3,6,0,0
7982360,609,0,0,0,0
7984060,855,0,0,0,0
7984172,879,0,0,0,0
7984712,1023,0,3,0,0
7984904,1101,0,0,0,0
7984986,1125,6,3,0,6
7985048,1140,0,6,3,15
7985136,1212,0,0,0,0
7985153,1215,3,3,0,0
7985187,1233,6,3,0,0
7985204,1245,0,0,0,3
7985293,1299,15,0,0,0
7985439,1413,0,0,0,0
7985472,1446,0,0,3,0
7983736,798,0,0,3,0
7984084,864,0,0,0,0
7984432,942,0,0,0,0
7984611,990,0,0,0,0
7984680,1011,0,0,0,0
7984747,1029,0,6,0,0
7984873,1080,3,3,0,0
7985042,1158,3,3,3,0
7985064,1173,3,0,0,0
7985118,1185,3,3,0,12
7985270,1296,0,0,0,0
7985386,1380,0,0,0,0
7985410,1392,0,6,0,0
7980067,132,0,0,0,0
7980358,342,0,0,0,0
7982593,636,0,0,0,0
7983869,819,0,0,0,0
7984625,990,0,0,3,0
7984914,1107,0,0,0,0
7985331,1335,3,0,0,0
7985354,1350,0,0,0,0
7985444,1416,0,0,0,0
7985451,1425,0,0,0,0
7985658,1701,6,0,0,0
7985699,1824,6,3,0,3
7982721,648,0,0,0,0
7985044,1158,0,6,0,0
7985149,1215,0,0,0,3
7985257,1278,0,3,0,0
7985471,1437,6,3,0,0
7983057,693,0,0,0,0
7983359,729,3,0,0,0
7983384,735,3,0,0,0
7983572,771,0,0,0,0
7983746,801,0,0,0,0
7984079,855,6,3,0,0
7984218,885,3,0,0,0
7984402,933,3,0,0,0
7984451,945,0,3,0,0
7984630,993,3,0,0,0
7984874,1083,0,0,0,3
7984939,1107,0,0,0,9
7985020,1149,0,0,6,0
7985060,1170,3,0,0,0
7985208,1248,0,0,0,0
7985239,1266,0,3,0,0
7985298,1290,6,6,9,3
7985391,1377,0,0,0,3
7985399,1392,0,0,0,0
7985550,1542,0,0,0,3
7985587,1593,0,0,3,0
7983289,720,3,0,0,0
7983822,813,0,0,3,0
7984329,912,3,0,3,0
7980312,333,0,0,0,0
7980683,396,0,0,0,0
7980781,411,0,0,0,0
7980789,411,0,0,0,0
7981099,456,0,0,0,0
7981592,516,0,0,0,6
7981690,525,0,0,0,6
7981769,540,0,0,0,0
7982127,582,0,0,0,0
7982201,591,0,0,0,0
7982244,591,6,0,0,0
7982321,600,0,0,0,0
7982562,630,0,0,0,0
7982571,630,0,0,0,0
7982644,639,3,0,0,0
7982661,642,0,0,0,0
7982902,669,0,0,0,0
7982973,678,3,0,0,0
7983012,681,0,0,6,0
7983049,684,0,0,3,6
7983218,714,0,0,0,0
7983552,765,0,0,0,0
7983762,801,0,0,0,0
7983927,831,3,0,0,0
7984093,864,0,0,0,0
7984572,975,0,3,0,0
7984783,1050,3,0,0,0
7985557,1551,0,0,3,0
7981924,558,0,0,0,0
7982660,639,3,0,0,0
7983166,699,3,3,3,0
7983521,747,0,3,0,12
7983686,762,18,0,0,9
7984169,828,51,0,0,0
7985055,1044,108,3,0,12
7984445,894,45,0,0,3
7985630,1590,69,0,3,0
7981759,534,3,0,0,3
7982373,465,132,0,0,15
7982662,411,225,6,0,0
7983735,276,513,3,3,0
7983854,720,93,3,0,0
7984204,609,270,9,0,0
7984253,156,714,24,3,0
7984695,888,120,3,0,9
7985329,1092,237,6,3,0
7982068,498,63,0,0,15
7982305,576,27,0,0,0
7983410,648,69,0,0,24
7983601,684,90,0,0,0
7983677,717,72,0,0,0
7984075,573,27,3,15,246
7982026,45,15,519,0,0
7982059,33,6,531,3,0
7982903,48,27,585,3,12
7983060,39,9,618,0,24
7983503,48,6,702,0,3
7983951,51,0,783,0,0
7984069,42,6,762,0,51
7984221,69,21,801,0,0
7984233,42,9,813,0,27
7984255,30,3,849,3,9
7984353,60,6,846,0,12
7984534,42,12,894,0,24
7984583,105,3,873,0,0
7984645,156,30,810,3,3
7985109,51,45,1047,6,51
7985180,36,6,1176,6,12
7983487,261,51,435,6,0
7983967,411,30,369,0,33
7984046,228,63,537,0,27
7984262,132,51,705,3,9
7984469,456,72,417,3,3
7984484,459,96,396,3,0
7984816,429,81,546,0,15
7984829,690,48,321,3,9
7984855,408,87,558,3,27
7984909,594,81,387,6,33
7981984,15,30,513,3,6
7982664,30,3,609,0,0
7983017,81,27,570,0,6
7983024,72,6,600,0,12
7983275,63,27,633,3,0
7983795,69,9,732,0,3
7984033,24,15,795,0,21
7984685,93,6,915,0,0
7984865,60,24,987,9,3
7984003,93,3,732,0,18
7984070,30,21,807,0,3
7980270,15,12,297,0,3
7983704,24,6,753,0,9
7984179,48,33,792,3,0
7982047,108,51,408,9,0
7982363,27,75,495,0,12
7983808,21,6,777,0,6
7984298,81,12,798,3,15
7984468,51,15,885,0,0
7980698,9,6,381,0,6
7980715,396,0,0,3,6
7981802,6,21,507,0,9
7982333,600,6,0,0,0
7982529,75,6,546,0,0
7983114,24,15,654,0,6
7983407,84,33,609,9,9
7983546,63,78,624,0,0
7984187,45,18,816,0,6
7982431,60,21,528,0,9
7983412,33,9,693,0,6
7983545,63,9,672,0,21
7983900,33,12,765,0,21
7984251,27,9,849,3,9
7984910,42,9,1038,0,18
7983185,45,21,636,3,6
7983337,87,30,600,3,9
7983554,39,42,681,3,6
7983885,114,18,678,0,12
7983904,39,15,771,0,3
7983932,54,30,732,0,15
7984535,219,45,699,0,3
7984634,162,39,762,0,30
7982962,117,33,522,0,9
7983452,30,21,669,0,30
7983680,75,24,681,3,0
7980019,27,0,0,0,0
7981806,540,0,0,3,0
7982199,588,0,0,0,0
7982210,588,0,3,0,0
7982288,549,0,12,39,3
7982326,600,3,0,0,3
7983217,711,3,0,0,0
7983386,738,0,0,0,0
7984850,1065,9,0,0,3
7982399,606,6,3,0,0
7982489,624,0,0,0,0
7982561,630,0,0,0,0
7983047,687,6,0,0,0
7983202,702,0,9,0,0
7983204,711,0,0,0,3
7983308,723,0,0,0,0
7983333,723,9,0,0,0
7983563,762,6,0,0,0
7983612,762,0,0,0,15
7983633,777,0,0,0,0
7983785,789,18,0,0,0
7983850,810,6,0,0,0
7983851,813,3,0,0,3
7983862,816,3,0,0,0
7983920,831,0,0,0,0
7984133,849,6,18,0,0
7984134,864,6,0,0,3
7984161,876,0,0,0,3
7984249,873,18,0,0,0
7984296,903,0,3,0,0
7984301,894,9,0,0,0
7984532,966,0,0,0,0
7984574,972,3,3,0,0
7984607,984,3,0,0,0
7984644,975,15,0,0,12
7982516,75,42,492,9,9
7983290,150,36,531,6,3
7983381,183,33,489,3,27
7983608,162,30,564,9,9
7983629,189,51,531,0,12
7984196,120,87,675,0,3
7984284,510,57,327,6,3
7980316,321,9,0,0,3
7981147,462,0,0,0,3
7981159,468,0,0,0,0
7981275,468,6,9,0,0
7981349,471,9,9,0,3
7981373,489,0,9,0,0
7981562,519,0,0,0,0
7981584,519,3,0,0,0
7981728,534,0,3,0,0
7981845,549,0,0,0,0
7981973,561,3,0,0,0
7982145,564,0,18,0,0
7982253,597,3,0,0,0
7982411,588,24,3,0,0
7982565,624,6,0,0,0
7982628,636,3,0,0,0
7982751,648,0,3,0,0
7982849,660,9,0,0,0
7982896,660,6,0,0,6
7983034,678,0,6,0,0
7983292,726,0,0,0,0
7983338,723,0,3,0,0
7983450,753,0,0,0,0
7982142,489,51,45,0,0
7982666,351,57,195,0,42
7982699,60,12,552,3,15
7983335,540,48,135,0,9
7983803,444,45,300,0,27
7983810,513,84,180,24,12
7984214,576,45,261,0,3
7984860,555,51,417,9,48
7980525,369,3,0,0,0
7980769,399,6,3,0,0
7981171,447,15,3,0,0
7981204,444,24,0,0,6
7981448,504,3,0,0,0
7981544,507,9,0,0,0
7981602,504,18,0,0,0
7981667,510,21,3,0,0
7982085,528,51,0,0,0
7982117,567,0,0,0,15
7982143,567,18,0,0,0
7982432,615,0,0,3,0
7982465,618,0,3,3,0
7982542,630,0,0,0,0
7982668,633,9,3,0,3
7982915,663,9,3,0,0
7982969,624,54,3,0,0
7983041,642,0,3,0,45
7983125,702,0,0,0,0
7983186,678,6,9,0,18
7983207,699,9,0,0,0
7983234,651,60,0,6,0
7983253,708,3,9,0,0
7983447,708,39,0,0,0
7983493,756,0,0,3,0
7983664,762,21,0,0,0
7983731,795,0,0,0,3
7983767,804,0,0,0,0
7983775,768,6,0,0,33
7983887,810,12,0,0,0
7984031,801,45,3,0,0
